"","idviv","posiTi","where","latitud","longitud","otraespecie","menores0a4","menores5a14","totalhabit","numperro","numgato","numgallinas","numcabras","otroanimal","cantotro","where.Tg","techo","pared"
"1833",1011205878,0,NA,"NA.NA","NA.NA",NA,1,0,3,7,1,0,0,NA,NA,NA,1,1
"1834",1011205879,1,"peri","NA.NA","NA.NA",NA,1,0,5,5,1,20,0,NA,NA,NA,1,1
"1835",1011205876,1,"peri","NA.NA","NA.NA",NA,0,0,3,1,0,30,0,"Otros animales",4,NA,1,1
"1836",1011205875,0,NA,"NA.NA","NA.NA",NA,0,0,4,2,0,0,0,NA,NA,NA,1,1
"1837",1011205872,0,NA,"NA.NA","NA.NA",NA,1,4,7,2,1,0,0,NA,NA,NA,1,1
"1838",1011205871,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,0,0,0,NA,NA,NA,1,1
"1839",1011205874,0,NA,"NA.NA","NA.NA",NA,1,0,5,2,1,0,0,NA,NA,NA,1,1
"1840",1011205873,0,NA,"NA.NA","NA.NA",NA,0,3,5,1,0,0,0,NA,NA,NA,1,1
"1841",1011205877,1,"peri","NA.NA","NA.NA",NA,0,0,4,20,2,0,0,NA,NA,NA,1,1
"1842",1011205897,0,NA,"NA.NA","NA.NA",NA,0,0,3,4,0,0,0,NA,NA,NA,0,0
"1843",1011205896,0,NA,"NA.NA","NA.NA",NA,2,3,8,3,0,0,0,"Otros animales",3,NA,0,0
"1844",1011205895,0,NA,"NA.NA","NA.NA",NA,0,2,5,1,0,0,0,NA,NA,NA,0,0
"1845",1011205894,0,NA,"NA.NA","NA.NA",NA,0,0,3,3,1,12,0,NA,NA,NA,0,0
"1846",1011205893,0,NA,"NA.NA","NA.NA",NA,0,1,4,4,1,0,0,NA,NA,NA,0,0
"1847",1011205898,0,NA,"NA.NA","NA.NA",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1848",1011205892,0,NA,"NA.NA","NA.NA",NA,0,0,4,1,2,20,0,NA,NA,NA,0,0
"1849",1011205891,0,NA,"NA.NA","NA.NA",NA,1,1,5,2,2,2,0,NA,NA,NA,0,0
"1850",1011205882,0,NA,"NA.NA","NA.NA",NA,0,0,2,3,1,0,0,NA,NA,NA,0,0
"1851",1011205881,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1852",1011205883,0,NA,"NA.NA","NA.NA",NA,0,0,3,4,1,0,0,"Otros animales",2,NA,0,0
"1853",1011205884,0,NA,"NA.NA","NA.NA",NA,0,3,5,1,1,0,0,NA,NA,NA,0,0
"1854",1011205887,0,NA,"NA.NA","NA.NA",NA,1,1,4,0,0,0,0,NA,NA,NA,0,0
"1855",1011205886,0,NA,"NA.NA","NA.NA",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1856",1011205885,0,NA,"NA.NA","NA.NA",NA,0,5,7,0,0,0,0,"Otros animales",8,NA,0,0
"1857",1011205889,0,NA,"NA.NA","NA.NA",NA,1,0,3,2,0,0,60,"conejos",1,NA,1,1
"1858",1011205888,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1859",1011205721,1,"peri","NA.NA","NA.NA",NA,0,2,3,3,0,10,0,"Otros animales",5,NA,1,1
"1860",1011205530,0,NA,"NA.NA","NA.NA",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"1861",1011205614,0,NA,"NA.NA","NA.NA",NA,0,0,1,2,0,0,0,NA,NA,NA,0,0
"1862",1011205613,0,NA,"NA.NA","NA.NA",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1863",1011205612,0,NA,"NA.NA","NA.NA",NA,0,0,1,1,1,0,0,NA,NA,NA,0,0
"1864",1011205617,1,"peri","NA.NA","NA.NA",NA,1,1,10,5,0,60,0,"Otros animales",5,NA,NA,NA
"1865",1011205611,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,4,0,0,NA,NA,NA,0,0
"1866",1011205509,0,NA,"NA.NA","NA.NA",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"1867",1011205510,0,NA,"NA.NA","NA.NA",NA,0,1,2,3,0,0,0,NA,NA,NA,0,0
"1868",1011205508,0,NA,"NA.NA","NA.NA",NA,1,0,6,5,6,0,0,NA,NA,NA,0,0
"1869",1011205476,0,NA,"NA.NA","NA.NA",NA,0,1,7,3,20,0,0,NA,NA,NA,0,0
"1870",1011205481,0,NA,"NA.NA","NA.NA",NA,0,1,6,2,0,0,0,NA,NA,NA,0,1
"1871",1011205351,0,NA,"NA.NA","NA.NA",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
